conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1604120829251420163,Sat Dec 17 14:26:23 +0000 2022,0,Qatar Larang Kampanye LGBT di Piala Dunia 2022 Ternyata Mbappe Malah Punya Pacar Transgender? https://t.co/yatvFd9HqD,1604120829251420163,,,in,,0,0,0,https://twitter.com/mbsnews_id/status/1604120829251420163,1235394895835058178,mbsnews_id
1603948220043776000,Sat Dec 17 07:39:58 +0000 2022,1,@GanangIsmail091 @SiaranBolaLive Point terakhir yg malesin sih. Bola ya bola aja gw gak suka kampanye lgbt jg gak suka dakwah2an juga,1604018552196894721,,GanangIsmail091,in,Jakarta,0,1,1,https://twitter.com/hanux_/status/1604018552196894721,104516257,hanux_
1603634782834814976,Sat Dec 17 06:41:23 +0000 2022,1,@tammiiuu @thaiifess Me to. Trnyata Dia ikut kampanye lgbt bkn brarti dia trmsuk kaumnya. Byak artis yg emg mendukung kaum lgbt wkwk. Fix rela menikung mew gue ,1604003808740528128,,tammiiuu,in,"Yogyakarta, Indonesia",0,1,0,https://twitter.com/veenart_97/status/1604003808740528128,1547281514467311616,veenart_97
1603648900359147521,Sat Dec 17 00:04:56 +0000 2022,1,@Dennysiregar7 Yg jelas kampanye LGBT gagal total di Pildun Qatar dan tentunya kamu tahu kan siapa yang paling kecewa dg hal ini ? Masak gak tau ,1603904039631998976,,Dennysiregar7,in,INDONESIA,0,1,0,https://twitter.com/JsRachman/status/1603904039631998976,1965175897,JsRachman
1603751800146128897,Fri Dec 16 18:36:03 +0000 2022,0,@WarnerBrosID Apakah ada kampanye lgbt nya ?,1603821270453604352,,WarnerBrosID,in,,0,0,0,https://twitter.com/hastwoashtwo/status/1603821270453604352,1188984956589993985,hastwoashtwo
1603374810012463104,Fri Dec 16 10:50:48 +0000 2022,0,@berlianidris Ngapain sih dok repot Ada kampanye anti LGBT no sex bebas stay away from drug anti FWB an tu supaya bisa menekan serendah mungkin penularan HIV. Kalo mereka paling bener bukannya kita juga bisa merasa paling bener buat preventive diri kita dr penularan krn menangani mereka,1603704189950996480,,berlianidris,in,,0,0,0,https://twitter.com/hwang_hyunj1n/status/1603704189950996480,1107083117880238080,hwang_hyunj1n
1603336505493278722,Fri Dec 16 09:34:14 +0000 2022,6,@rdpms99 @alimurtado_id Itu sih media barat aja yang memberitakan. Mrk ga terima kalah drawing dari Qatar. Ditambah ga bisa kampanye LGBT mereka. Makanya merong2 bikin berita yang aneh-aneh.,1603684917485113344,,rdpms99,in,,0,0,0,https://twitter.com/GayamudaS/status/1603684917485113344,1427640017497755668,GayamudaS
1603259579894153216,Fri Dec 16 03:12:48 +0000 2022,0,@pengarang_sajak Lha mbok biarin aja to slm ga nyinggung agama lain Awal2 krn media ramai beritakan nuer kane denmark ngeyel kampanye lgbt di PD Qatar,1603588928715751424,,,in,jogja,0,1,0,https://twitter.com/CahCili20240764/status/1603588928715751424,1109774799687962626,CahCili20240764
1602892593293332480,Fri Dec 16 03:09:12 +0000 2022,0,@steve_wpl @Sentjoko @ratnasuryono @spektrumku @Aedrianne666 @bokohalal @gartley1 @Ngayawara1 Intinya kan protes OR dirasuki sesuatu; OR dirasuki agama OR dirasuki kampanye LGBT Trus?,1603588021802381313,,steve_wpl,in,,0,0,0,https://twitter.com/muttle9/status/1603588021802381313,2468828202,muttle9
1603509807691857922,Thu Dec 15 21:58:24 +0000 2022,0,belum denger berita para pembela LGBT kampanye di Rusia kapan dong jangan di Qatar aja beraninya atau Zimbabwe yg katanya bisa bebas dari penjara kalau Hamil,1603509807691857922,,,in,Dihati mu ,0,0,0,https://twitter.com/ArwahMiliter/status/1603509807691857922,3435242294,ArwahMiliter
1603450540603514881,Thu Dec 15 21:02:03 +0000 2022,1,@xoxuou_06 Fesen itu bukn kampanye ranbow ga cumn lgbt pls,1603495625718239232,,xoxuou_06,in,,0,0,0,https://twitter.com/welloryes/status/1603495625718239232,1490663651568918533,welloryes
1603450540603514881,Thu Dec 15 18:02:54 +0000 2022,2,Sorry oot asli nanya AYU TING TING KAMPANYE LGBT??? Atau itu cuma kue lapis doang #SECRET_NUMBER #HUTTRANSMEDIA21 https://t.co/XLtpmucDLB,1603450540603514881,https://pbs.twimg.com/media/FkCZxOmVUAAVuZW.jpg,,in,,0,1,0,https://twitter.com/xoxuou_06/status/1603450540603514881,1557483550454063104,xoxuou_06
1603194712932093952,Thu Dec 15 09:56:23 +0000 2022,0,@gibran_tweet Gambar kiri bulan bermaksud kampanye lgbt kan ?,1603328105636327424,,gibran_tweet,in,,0,0,0,https://twitter.com/bahri1262/status/1603328105636327424,573406075,bahri1262
1603203374974849024,Thu Dec 15 04:32:19 +0000 2022,4,@yuddacasep @TukangBermimpi @iyas_sidarta @liquidnubb @idextratime Setahu sya Qatar mengundang semua orang tanpa terkecuali walpn dia seorang LGBT TP jangan melakukan perbuatan melakukan yg melanggar Norma atau aturan di Qatar misalkan kampanye LGBT sex sesama jenis. Dg kata lain yg dilarang itu bukan orangnya tp perbuatannya.,1603246551526428674,,yuddacasep,in,,0,0,0,https://twitter.com/IrwandiAthaya/status/1603246551526428674,1570242841783472128,IrwandiAthaya
1602774339174432768,Wed Dec 14 23:54:28 +0000 2022,0,@The_RedsIndo Pildun katar milik mesi superiornya dg barca sampai harus kalah berkali kali di laga2 penting.selain itu ajang tertinggi bola dan gengsinya diatas sport lain terlalu byk keanehan;jerman ngotot kampanye lgbt ramos cr 7 gak diajak wasit yg dicoret fifa tapi messi tetap superior.,1603176630490304513,,The_RedsIndo,in,"Bekasi, Jawa Barat",0,0,0,https://twitter.com/wongkecemek/status/1603176630490304513,1464763398739136512,wongkecemek
1602981352931852288,Wed Dec 14 22:53:47 +0000 2022,2,@3Kowel @_MbakSri_ Mungkin klo di Iran kampanye LGBT udah hilang nyawanya. Pemain bola aja kampanye hak2 perempuan diancam hukma.,1603161355502383104,,3Kowel,in,"Gresik, Indonesia",0,0,1,https://twitter.com/u51k/status/1603161355502383104,262638966,u51k
1603130980805459968,Wed Dec 14 20:59:25 +0000 2022,1,@SiaranBolaLive Udah dapat doa ibu bawa bendera Palestina menolak kampanye lgbt masa masih kalah sama dukun kaper???? ,1603132576545538049,,SiaranBolaLive,in,everywhere,0,0,0,https://twitter.com/Hari_shevchenko/status/1603132576545538049,1397163061,Hari_shevchenko
1602857419646062597,Wed Dec 14 14:19:50 +0000 2022,0,@tailavyu @AANGMANCHUNIAN @VIVAcoid jadi kampanye LGBT merupakan penghinaan terhadap seluruh agama-agama diplanet bumi ini,1603032019457351680,,azzulfa8,in,,0,0,0,https://twitter.com/azzulfa8/status/1603032019457351680,1549418442779791360,azzulfa8
1603030279727493120,Wed Dec 14 14:12:56 +0000 2022,0,Sebenernya pengennya piala dunia ini kita pengen murni ngomongin bola ya ngga sih ? Cuma diawal ada yang ngotot kampanye LGBT. Ngga ada yang bisa menyelesaikan masalah begituan kecuali agama. ,1603030279727493120,,,in,,0,0,0,https://twitter.com/Mastolib6/status/1603030279727493120,1348855378767872000,Mastolib6
1602949509084221440,Wed Dec 14 09:24:26 +0000 2022,11,@geloraco Kampanye LGBT dah gagal total main juga gagal total ...itu Jerman,1602957677604196352,,geloraco,in,,0,0,0,https://twitter.com/Ipang197/status/1602957677604196352,1052469502091264000,Ipang197
1602657440847499264,Wed Dec 14 04:27:13 +0000 2022,4,@ferizandra Piala Dunia Qatar Mah Ga Seru Buat Pendukung Kampanye LGBT Aja Kalau Buat Yang Seneng Bola &amp; Menjadikan Sepakbola Sebagai Hiburan Ya Piala Dunia Qatar Ini Ya Seru Banget &amp; Penuh Kejutan . Paling Kekurangan nya Karena Diadakan Di Waktu Yang Kurang Bersahabat Aja .,1602882879360356354,,ferizandra,in,Jakarta dan Priangan Timur,0,0,0,https://twitter.com/Aries_BKSS/status/1602882879360356354,763844743,Aries_BKSS
1602882853594800128,Wed Dec 14 04:27:07 +0000 2022,0,Piala Dunia Qatar Mah Ga Seru Buat Pendukung Kampanye LGBT Aja Kalau Buat Yang Seneng Bola &amp; Menjadikan Sepakbola Sebagai Hiburan Ya Piala Dunia Qatar Ini Ya Seru Banget &amp; Penuh Kejutan . Paling Kekurangan nya Karena Diadakan Di Waktu Yang Kurang Bersahabat Aja .,1602882853594800128,,,in,Jakarta dan Priangan Timur,0,0,0,https://twitter.com/Aries_BKSS/status/1602882853594800128,763844743,Aries_BKSS
1602657440847499264,Wed Dec 14 01:42:12 +0000 2022,14,@ferizandra Betul barat selalu negative thinking sama Qatar karena Qatar gak izinkan kampanye LGBT di Qatar hidup Qatar,1602841351649128448,,ferizandra,in,,0,0,0,https://twitter.com/miosumio3/status/1602841351649128448,1584094861841420294,miosumio3
1602839481786171393,Wed Dec 14 01:34:46 +0000 2022,0,Kontroversi Kampanye LGBT di Gelaran Piala Dunia Senator Indonesia Dukung Qatar Tegakkan Kedaulatan Hukum Negara https://t.co/ii1DGwwfM0,1602839481786171393,,,in,"jakarta, Indonesia",0,0,0,https://twitter.com/snnews_official/status/1602839481786171393,1293390498095181824,snnews_official
1602829662572646400,Wed Dec 14 00:55:45 +0000 2022,6,UU yg baru disahkan : melarang semua bentuk propaganda LGBT mulai dari tindakan hingga kampanye di publik internet film buku atau iklan. Individu yang melanggar didenda Rp103 juta. organisasi atau lembaga yang melanggar bisa didenda Rp1 2 miliar. Tapi itu di Rusia. https://t.co/vlcuQmfssB,1602829662572646400,https://pbs.twimg.com/media/Fj5lFUxaUAAGQiO.jpg,,in,kampong dokoh,1,2,0,https://twitter.com/ganafmargi/status/1602829662572646400,754047303787229184,ganafmargi
1601684443671822336,Tue Dec 13 13:30:54 +0000 2022,1,@crsatsro @famiejamil @5Pillarsuk Tweet itu muncul krn negara2 tsb bawa2 hal gak penting ke perhelatan pildun yaitu kampanye lgbt. Udah tau qatar gak sreg sma lgbt tp ngotot maksa2 hrus diakomodasi sgala.,1602657313823019008,,crsatsro,in,,0,0,0,https://twitter.com/k_isanak/status/1602657313823019008,169111613,k_isanak
1602441487819866112,Tue Dec 13 09:30:58 +0000 2022,0,@The_RedsIndo Pantesan saya pengikut kampanye lgbt najis ikutan kampanye negara beragama ,1602596935646732289,,The_RedsIndo,in,,0,0,0,https://twitter.com/fang_cj24/status/1602596935646732289,2989619237,fang_cj24
1602572516433997824,Tue Dec 13 07:53:56 +0000 2022,3,Pemain bola kampanye hak-hak LGBT di Qatar vs pemain bola kampanye hak-hak perempuan di Iran https://t.co/uwScULmaG5,1602572516433997824,https://pbs.twimg.com/media/Fj17Nc4akAA77oF.jpg,,in,Jakarta,0,0,2,https://twitter.com/Gz_ahmad/status/1602572516433997824,354971133,Gz_ahmad
1602553339153158144,Tue Dec 13 06:37:44 +0000 2022,44,Ketum LDII: Kampanye LGBT Harus Dilawan Bisa Merusak Masa Depan Umat Manusia https://t.co/2bzEu9Cmpe #ldii_news #LDII #LembagaDakwahIslamIndonesia #profesionalreligius #LGBT,1602553339153158144,,,in,Tentara Pelajar No. 28 Senayan,0,0,5,https://twitter.com/ldii_news/status/1602553339153158144,109599242,ldii_news
1602504457904066560,Tue Dec 13 03:23:30 +0000 2022,0,Yg komen begini biasanya pendukung tim yg getol kampanye LGBT Maroko menang 1-0 atas Spanyol iti bukan adu finalty panjul,1602504457904066560,,,in,,0,0,0,https://twitter.com/Mohamad62330249/status/1602504457904066560,1434862385710338048,Mohamad62330249
1602153380205719553,Tue Dec 13 01:33:47 +0000 2022,3,@MurBaud1per2in @MIEGETSCOE4N @liatono @ocee_me08 Yamg sudah kena memang mesti diobati Tapi MENCEGAH itu Lebih utama. Gimana caranya???? Tutup pintu-pintu yang bisa menyebabkan penyebaran Salah satunya dengan kampanye BAHAYA LGBT,1602476846410780673,,MurBaud1per2in,in,𝙅𝙖𝙠𝙖𝙧𝙩𝙖,0,1,0,https://twitter.com/Alie_Fahnoor/status/1602476846410780673,1121831857098641408,Alie_Fahnoor
1602436736444923904,Mon Dec 12 23:56:33 +0000 2022,0,@detikcom Hadiah dr kampanye lgbt,1602452375368671233,,detikcom,in,"Lampung, Indonesia",0,0,0,https://twitter.com/arief_indriadi/status/1602452375368671233,986199621239169024,arief_indriadi
1602184121488474112,Mon Dec 12 16:03:10 +0000 2022,0,@detikcom @detik_sulsel teroris kkb atau hal semacam ini emang ada dana yang mengalir kampanye lgbt aja kenceng tibatiba kan ada dana besar yang mengalir jadi bakal tetap di pelihara,1602333247052124165,,detikcom,in,East Java,0,0,0,https://twitter.com/Teppen998/status/1602333247052124165,1023970179078750208,Teppen998
1602116636273967110,Mon Dec 12 15:37:09 +0000 2022,3,@StopPlandemit Knp sih akhir Akhir ini marak banget kampanye LGBT?ada sesuatu kah knp mereka sibuk mendeklarasikan diri dan mencari pengakuan dari manusia existensinya ingin di akui untuk apa?,1602326697172676608,,StopPlandemit,in,,0,2,1,https://twitter.com/Alyanur48639848/status/1602326697172676608,1362829981382893569,Alyanur48639848
1602305562951110656,Mon Dec 12 14:32:27 +0000 2022,0,@anderekewas @DJPPIKominfo @mohmahfudmd Parah sih ini jelas bgt Netflix kampanye dukung LGBT,1602310417988165632,,anderekewas,in,"South Borneo, Indonesia",0,0,0,https://twitter.com/SatrioCogito/status/1602310417988165632,819083192133005312,SatrioCogito
1602298484497215490,Mon Dec 12 13:45:02 +0000 2022,0,Kampanye kaum Lesbian Gay Biseksual dan Transgender (LGBT) yang telah masuk ranah politik di Amerika Serikat dan Eropa telah menyebar ke dunia https://t.co/iqyKmRyGOI,1602298484497215490,,,in,Surabaya,0,0,0,https://twitter.com/ngopibareng_id/status/1602298484497215490,1291246080269545472,ngopibareng_id
1602153380205719553,Mon Dec 12 13:30:42 +0000 2022,0,@liatono @MIEGETSCOE4N @Quvvatt @ocee_me08 *karena mereka sponsor utama kampanye lgbt* Kita kasih ini ajah daaaaah Have a nice day dude https://t.co/ZcS1u0ZjdB,1602294875600596994,https://pbs.twimg.com/media/Fjx-sZhaUAMn-Hu.jpg,liatono,in,𝙅𝙖𝙠𝙖𝙧𝙩𝙖,0,1,0,https://twitter.com/Alie_Fahnoor/status/1602294875600596994,1121831857098641408,Alie_Fahnoor
1602287092004012033,Mon Dec 12 12:59:46 +0000 2022,0,Kampanye LGBT Rusak Generasi Muda Ancam Eksistensi Manusia https://t.co/kI2FS5s3RX,1602287092004012033,,,in,,0,0,0,https://twitter.com/archipelagocom/status/1602287092004012033,1351516354692612097,archipelagocom
1602275469843259392,Mon Dec 12 12:13:35 +0000 2022,0,Kayanya perlawanan terhadap LGBT tuh ga cukup hanya dengan penolakan secara personal deh tapi emang harus dikampanyein semasif kampanye yang mereka lakuin,1602275469843259392,,,in,"Bekasi, Jawa Barat",0,0,0,https://twitter.com/alysufyanudin/status/1602275469843259392,1176426798147485696,alysufyanudin
1601757037662449665,Mon Dec 12 10:47:25 +0000 2022,0,@MaaiNilson Inggris babi laknat kampanye Black Live Metter gak ada gunanya masih rasis semua. Gilirang kampanye lgbt aja teriak kenceng.,1602253786797715456,,MaaiNilson,in,"Surakarta, Jawa Tengah",0,0,0,https://twitter.com/myhanddark/status/1602253786797715456,554919500,myhanddark
1602153380205719553,Mon Dec 12 09:07:35 +0000 2022,1,@liatono @ocee_me08 Fokus pada kata KAMPANYE sama sama berbahaya Tapi LGBT itu LOBANG KOTORAN MAS ,1602228660098195456,,liatono,in,𝙅𝙖𝙠𝙖𝙧𝙩𝙖,0,1,0,https://twitter.com/Alie_Fahnoor/status/1602228660098195456,1121831857098641408,Alie_Fahnoor
1601970067356491776,Mon Dec 12 08:25:12 +0000 2022,0,@annur_yudha @m8koy @firism29 @PlayVALORANT @haikaladanii liverpool munyuk arsenal kampanye lgbt mosok meninggalkan tim kesayangan,1602217994931048448,,annur_yudha,in,Westeros,0,1,0,https://twitter.com/rakh0ng/status/1602217994931048448,1271865092955500544,rakh0ng
1601826400138207234,Mon Dec 12 06:42:21 +0000 2022,1,@whiteultrass @Inaultra1312 @mandorcarru @kemalpalevi Kalau kamu anti kampanye apapun.. Baik agama sosial dan politik.. Kamu tidak komentar sama sekali ketika jerman buat aksi untuk LGBT Knp? Apa karena Jerman gak kalahin Portugal atau bang dodomu? ,1602192110601453568,,elbesaar,in,"Kota Surabaya, Jawa Timur",0,0,0,https://twitter.com/ipankvand07/status/1602192110601453568,3174894876,ipankvand07
1602142588336644096,Mon Dec 12 05:49:34 +0000 2022,6,@kroessant @convomfs Lah terus kalau lu ga suka ngapain komen juga. Gue anti LGBT dan pasti homophobia dan gue bangga dan selalu mengkampanyekan normal atau being straight adalah kebenaran haqiqi. Kalau lu bermasalah dengan orang yg homophobia berarti sama aja lu kampanye dukung homo/LGBT.,1602178828994240512,,kroessant,in,,0,1,0,https://twitter.com/galneedsboy/status/1602178828994240512,738193224,galneedsboy
1601820014721798144,Mon Dec 12 03:28:40 +0000 2022,0,@AmmarGill Sebagai manusia normal dan waras tentu saya saya tdk ingin keturunan saya menyimpang tp saya jg senang dg adanya kampanye LGBT yg masiv dg sedikit omong kosong ttg cinta dan kebebasan saya bisa menonton aurat wanita secara gratis,1602143371916881921,,AmmarGill,in,"Yogyakarta, Indonesia",0,1,0,https://twitter.com/BerandalYK/status/1602143371916881921,1585970712590036997,BerandalYK
1602121502958424066,Mon Dec 12 02:02:26 +0000 2022,28,0. Disclaimer dulu sebelum ada orang misuh-misuh: Responku ini bukan kampanye. Bukan bagian dari gerakan LGBT. Tentu nggak dapet donor jutaan dolar dari lembaga funding wkwk.,1602121667740073984,,agniasambara,in,,0,1,4,https://twitter.com/agniasambara/status/1602121667740073984,330676201,agniasambara
1601820014721798144,Mon Dec 12 01:16:21 +0000 2022,2,@KolakUbi2020 @pramantyoaji @AmmarGill Kalau ga mau jadi LGBT kenapa pakai ada kampanye LGBT? Setidaknya kalau dia menyimpang dan sadar itu bukan kodratnya setidaknya stop di dia saja bukannya malah bikin kampanye seolah olah penyimpangan ini bukan hal yang salah.,1602110069738729472,,KolakUbi2020,in,,0,0,0,https://twitter.com/kanaya_via/status/1602110069738729472,1250757754135777283,kanaya_via
1602075732469223424,Sun Dec 11 22:59:54 +0000 2022,15,Geopolitik piala dunia Qatar sangat nampak antara keinginan kampanye pengakuan thd one love dengan hukum Islam yg melarangnya. LGBT ingin mendapat panggung. Sayangnya pemerintah Qatar kekeh menolaknya. Kini malah Maroko sampai ke semifinal. Sangat mungkin akan lebih jauh lagi.,1602075732469223424,,,in,,1,1,2,https://twitter.com/saidi_sudarsono/status/1602075732469223424,1372686617471688705,saidi_sudarsono
1601782032149131264,Sun Dec 11 20:03:23 +0000 2022,3,@MireinaRiviere Padahal kampanye tsb tujuan sebenarnya cuma menyuarakan kesetaraan hak untuk hidup dan menghapus diskriminasi. Bukan nyuruh semua orang jadi LGBT. Hal sederhana kayak gini aja kayaknya sulit sekali dipahami oleh umat terbelakang yg satu itu. https://t.co/lKdtOwp2cR,1602031310813683712,https://pbs.twimg.com/media/FjuO_LWakAAuc77.jpg,MireinaRiviere,in,"Jakarta, ID",3,5,1,https://twitter.com/kevhunt_13/status/1602031310813683712,159996841,kevhunt_13
1601892712579731456,Sun Dec 11 16:15:05 +0000 2022,1,@spektrumku Padahal kampanye tsb tujuan sebenarnya cuma menyuarakan kesetaraan hak untuk hidup dan menghapus diskriminasi. Bukan nyuruh semua orang jadi LGBT. Hal sederhana kayak gini aja kayaknya sulit sekali dipahami oleh umat terbelakang yg satu itu.,1601973859422552069,,spektrumku,in,"Jakarta, ID",1,0,2,https://twitter.com/kevhunt_13/status/1601973859422552069,159996841,kevhunt_13
1601848833889439744,Sun Dec 11 08:03:16 +0000 2022,1,@PartaiSocmed Saat Sepak Bola digandeng kampanye LGBT kita marah. Harusnya kita juga tidak mengaitkan Sepak Bola dgn Agama. Maroko warna baru ketangguhan baru yg muncul dari Benua Afrika yg layak di dukung. Hrsnya stop disini saja.,1601850085926572032,,PartaiSocmed,in,Diatas Genteng Istana,0,1,0,https://twitter.com/AH_SiregarXIX/status/1601850085926572032,213168371,AH_SiregarXIX
1601849430575316992,Sun Dec 11 08:00:39 +0000 2022,0,Kampanye Politik Identitas Membahayakan Karena Berkedok Penipuan. @tatakujiyati Pasti Mau Mempropagandakan LGBT.,1601849430575316992,,,in,,0,0,0,https://twitter.com/seijisuzuki6/status/1601849430575316992,1316901689295663105,seijisuzuki6
1601830519519739906,Sun Dec 11 06:45:32 +0000 2022,0,...Apa yg dibawa oleh Timnas Maroko &amp; Supporternya (perjuangan tim nya utk Orang Tua mereka &amp; kampanye Perjuangan Rakyat Palestina) Apa yg disajikan pemr Qatar dan rakyatnya (keindahan Islam d sgla krmahannya) d apa yg disuarakan sbagian Bintang² spbola dl melawan LGBT` ,1601830523755958272,,syahrasaddin62,in,,0,0,0,https://twitter.com/syahrasaddin62/status/1601830523755958272,1279800732,syahrasaddin62
1601537403394850816,Sun Dec 11 06:32:52 +0000 2022,0,@idextratime kena azab kampanye lgbt,1601827337003094016,,idextratime,in,,0,0,0,https://twitter.com/SerbagunaPanci/status/1601827337003094016,1352444040134844416,SerbagunaPanci
1601819035234074625,Sun Dec 11 05:59:53 +0000 2022,0,Kampanye LGBT di FIFA World Cup 2022: Sikap Intoleransi dan Penghinaan Berkedok HAM https://t.co/pI2j0GiSor,1601819035234074625,,,in,"Pamekasan, Madura, Jawa Timur",0,0,0,https://twitter.com/YakusaId/status/1601819035234074625,1261763003654918144,YakusaId
1601537403394850816,Sun Dec 11 05:35:48 +0000 2022,0,@idextratime Ndak masalah yang penting kampanye dukung lgbt tetep jalan,1601812978310840320,,idextratime,in,"Bantul, Indonesia",0,0,0,https://twitter.com/pamit_ngrasani/status/1601812978310840320,1084636555526909952,pamit_ngrasani
1601792038072377344,Sun Dec 11 04:12:36 +0000 2022,0,Semua tim punya kelebihan masing2. Di sisi yg berbeda Timnas Prancis menolak kampanye LGBT atas desakan Menpora-nya. https://t.co/XfUdGELsMo,1601792038072377344,https://pbs.twimg.com/media/Fjq1W3gaUAEUBM7.jpg,,in,,0,0,0,https://twitter.com/EdyanRc/status/1601792038072377344,1208011874979078145,EdyanRc
1601689442187898881,Sun Dec 11 03:54:25 +0000 2022,0,@chelseafc_indo Ini gara2 inggris dukung kampanye LGBT min..jd kena azab deh wkwk,1601787464422944768,,chelseafc_indo,in,"Jember, Jawa Timur",0,0,0,https://twitter.com/Alanafirman_94/status/1601787464422944768,436506361,Alanafirman_94
1601344510533206016,Sun Dec 11 03:31:46 +0000 2022,3,@SieRTe @danangga @IFyou_611 Masalahnya adalah adakah lgbt yang hanya diam dikamar tidur? Yang ada sekarang mereka kampanye ke-mana2.. Cara islam emang paling bener.. Mereka ditaruh di sebuah pulau kosong disatukan semua serah deh mau ngapain disana....,1601781764334444545,,SieRTe,in,Jakarta,0,0,0,https://twitter.com/chimex_1/status/1601781764334444545,33842736,chimex_1
1601777820946268162,Sun Dec 11 03:16:06 +0000 2022,7,Harry Kane Kecewa Inggris Kalah: Kesalahan Ini Saya Tanggung Selamanya. Nggak usah dikait-kaitkan dengan kampanye LGBT ya ges... https://t.co/uwYMb0pjjB #WorldCup #WorldCup2022,1601777820946268162,,,in,"Jakarta, Indonesia",0,0,3,https://twitter.com/Bisniscom/status/1601777820946268162,118646322,Bisniscom
1601537969122574336,Sat Dec 10 11:25:09 +0000 2022,0,@FabrizioRomano Aowkwk karma cok.. kampanye LGBT di negara muslim = tersingkir di fase grup piala dunia + kaki patah ,1601538505989312512,,FabrizioRomano,in,,0,0,0,https://twitter.com/indoprideee_/status/1601538505989312512,1150935408273846272,indoprideee_
1601423975804198914,Sat Dec 10 10:49:56 +0000 2022,0,@whoa_luthfi @Box2BoxBola percaya atau tidak percaya tetap saja ybs kena karma karena kampanye LGBT di Qatar,1601529641830785024,,whoa_luthfi,in,,0,0,0,https://twitter.com/wrahardian2/status/1601529641830785024,3248886918,wrahardian2
1601437015807229952,Sat Dec 10 04:41:52 +0000 2022,0,Sejauh ini tim yang ngurusin hal diluar sepakbola udh banyak yang dipulangin Jerman karena kampanye LGBT nya lalu skrng Brazil karena lebih mementingkan joget selebrasi gol nya.,1601437015807229952,,,in,"Bekasi Selatan, Indonesia",0,0,0,https://twitter.com/Ilhamuhammaad/status/1601437015807229952,1279878925,Ilhamuhammaad
1601429317543555073,Sat Dec 10 04:11:17 +0000 2022,4,Piala Dunia 2022 Qatar Ajang Kampanye LGBT? https://t.co/HvUx5n6Shr,1601429317543555073,,,in,Tebuireng - Jombang,0,0,0,https://twitter.com/tebuirengonline/status/1601429317543555073,517651830,tebuirengonline
1601339847859658752,Fri Dec 09 22:15:45 +0000 2022,0,Belanda bareng Jerman mending main adu sodok bol aja. Fokus kampanye LGBT.,1601339847859658752,,,in,Hagia Sophia,0,0,0,https://twitter.com/_adityaiskandar/status/1601339847859658752,987070136,_adityaiskandar
1601273287643828224,Fri Dec 09 18:10:08 +0000 2022,0,@realmadridindo1 Jerman nggak lah... Gugur krn niat mereka cuman kampanye LGBT.. Belgia ribut antar pemain (ada pemain Madrid juga seh) Spanyol krn kebanyakan pemain Barca jadi yg penting passing ala tiki taka Brazil krn Kiper Kroasia nya emang Jago,1601278034241531904,,realmadridindo1,in,,0,0,0,https://twitter.com/aldhtp/status/1601278034241531904,33182995,aldhtp
1601250987666477056,Fri Dec 09 16:22:48 +0000 2022,0,Propaganda media barat gagal total. Selain framing yg dibantah dg keramahan Qatar partisipan yg ikut kampanye LGBT seperti Jerman Belgia Wales Denmark &amp; USA nyatanya tak punya panggung lebih lama di Piala Dunia. Kini tersisa Inggris dan Belanda #WorldcupQatar2022 #tolakLGBT,1601251023271919617,,muhammaad_zar,in,,0,2,0,https://twitter.com/muhammaad_zar/status/1601251023271919617,1124053645090283520,muhammaad_zar
1601233029854134272,Fri Dec 09 15:19:19 +0000 2022,0,Jadi seharusnya Qatar bisa menghargai perbedaan opini dari masyarakat internasional yg menganggap LGBT itu bukan hal buruk. Gak perlu dilarang-larang lah itu kampanye karena kan gak harmful juga.,1601235046244839425,,SapphireKey06,in,Valinor,0,1,0,https://twitter.com/SapphireKey06/status/1601235046244839425,1095293475967270913,SapphireKey06
1601233029854134272,Fri Dec 09 15:19:15 +0000 2022,0,Sebelum gue tidur mau ngomongin ini sedikit aja. Gue paham bahwa Qatar sbg negara Islam mekriminalisasi homoseksualitas. Tp melarang kampanye LGBT dlm bentuk apapun di event World Cup tuh kurang tepat. Melarang kampanye itu ya contohnya gak boleh pake...,1601235032500076546,,SapphireKey06,in,Valinor,0,1,0,https://twitter.com/SapphireKey06/status/1601235032500076546,1095293475967270913,SapphireKey06
1601190181029089281,Fri Dec 09 12:59:43 +0000 2022,1,Namun peran media massa dalam piala dunia juga menjadi penting dalam hal ini. Foto pemain Jerman yang menutup mulut sebagai aksi menyinggung kampanye lgbt yang tidak dibolehkan oleh pihak Qatar juga menjadi ramai dan membuat banyak fans ikut terbawa arus politik.,1601199917157953537,,bebasdotid,in,"Jakarta, Indonesia",0,1,1,https://twitter.com/bebasdotid/status/1601199917157953537,3013290668,bebasdotid
1600891436269850636,Thu Dec 08 16:33:56 +0000 2022,0,isu yang sempat hilang diawal-awal piala dunia karena kampanye lgbt.,1600891436269850636,,,in,,0,0,0,https://twitter.com/sulemarbun/status/1600891436269850636,1323322683963052038,sulemarbun
1600832076835872768,Thu Dec 08 14:51:25 +0000 2022,0,@xGPhilosophy Mampus jerman suruh siapa kampanye lgbt awowkwok,1600865640432406528,,xGPhilosophy,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://twitter.com/IndomieWarteg/status/1600865640432406528,1034579556848435205,IndomieWarteg
